# Filter database
# 
# new filters denoted by a leading '>', with the format
#     	      '> [filter_name] [exponent scale] [source]'
# exponent scale denotes units; for example:
# 	   -10 = Anstroms
#	   -9 = Nanometers
#	   -6 = Microns
# any integer (or float) number will cause wavelength to be scaled to 10^[exponent scale]
# source is where the filter information was taken from, put something (or null for no information)

> PACS_100 -10 Null
#       lam (ang)   response
       2805836.1     0.011949147
       2813731.0     0.012974132
       2821670.4     0.014527256
       2829654.8     0.016451267
       2837684.4     0.018047281
       2844950.2     0.021600545
       2853067.0     0.028112145
       2861230.3     0.031255930
       2869440.5     0.040292765
       2876870.0     0.048667941
       2885170.2     0.059872075
       2893518.5     0.071597714
       2901915.3     0.085310016
       2910360.9     0.099288345
       2918004.1      0.11702433
       2926543.8      0.14330685
       2935133.5      0.18016013
       2943773.9      0.22652233
       2952465.3      0.28184797
       2960331.6      0.34068446
       2969121.1      0.39881419
       2977963.1      0.44026878
       2986857.8      0.46872095
       2994908.7      0.49259572
       3003905.1      0.51637033
       3012955.7      0.53437639
       3022061.0      0.54669051
       3031221.6      0.56593201
       3039513.7      0.57085106
       3048780.5      0.56764972
       3058104.0      0.56599413
       3067484.7      0.56851537
       3076923.1      0.57748318
       3085467.4      0.57079534
       3095017.0      0.59368484
       3104625.9      0.61393548
       3114294.6      0.62607615
       3123048.1      0.63063338
       3132832.1      0.64329952
       3142677.6      0.65430262
       3152585.1      0.64654880
       3162555.3      0.64292779
       3171582.6      0.63826935
       3181673.6      0.62387869
       3191828.9      0.62260246
       3202049.3      0.63156182
       3211303.8      0.66763169
       3221649.5      0.70661099
       3232062.1      0.75190825
       3242542.2      0.76707093
       3253090.4      0.78080589
       3262642.7      0.75665670
       3273322.4      0.75103531
       3284072.2      0.73136879
       3294892.9      0.72337834
       3305785.1      0.73479420
       3315649.9      0.75494838
       3326680.0      0.76512243
       3337783.7      0.79045596
       3348961.8      0.80210271
       3359086.3      0.80839622
       3370407.8      0.81140838
       3381805.9      0.81170013
       3393281.3      0.80316471
       3404834.9      0.80459225
       3415300.5      0.80823082
       3427004.8      0.81655543
       3438789.5      0.84239240
       3450655.6      0.85118672
       3462603.9      0.83862581
       3473428.3      0.81413431
       3485535.0      0.81325512
       3497726.5      0.79700263
       3510003.5      0.80489057
       3521126.8      0.84183563
       3533568.9      0.89123343
       3546099.3      0.94083032
       3558718.9      0.95025036
       3571428.6      0.96232745
       3582945.2      0.94816076
       3595828.8      0.90310207
       3608805.5      0.88219361
       3621876.1      0.87627383
       3635041.8      0.87806365
       3646973.0      0.89852416
       3660322.1      0.90868282
       3673769.3      0.94163829
       3687315.6      0.95045801
       3699593.0      0.96530035
       3713330.9      0.98108102
       3727171.1       1.0000000
       3741114.9      0.99049620
       3755163.3      0.97787767
       3767897.5      0.97171130
       3782148.3      0.97119194
       3796507.2      0.97180221
       3810975.6      0.97144180
       3825554.7      0.97532128
       3838771.6      0.99834005
       3853564.5      0.98048987
       3868472.0      0.96085149
       3883495.1      0.93923843
       3897116.1      0.93222636
       3912363.1      0.92218926
       3927729.8      0.92832443
       3943217.7      0.90372775
       3958828.2      0.87657223
       3972983.7      0.80836070
       3988831.3      0.75356614
       4004805.8      0.66109283
       4020908.7      0.58537009
       4037141.7      0.50059793
       4051863.9      0.44383331
       4068348.3      0.37101874
       4084967.3      0.32392018
       4101722.7      0.28413344
       4116920.5      0.24567458
       4133939.6      0.20366488
       4151100.0      0.16932746
       4168403.5     0.082998573
       4185851.8     0.038976929
       4201680.7     0.022994275
       4219409.3     0.015177624
       4237288.1     0.010772197
       4255319.1    0.0077033129
       4271678.8    0.0058652914
       4290004.3    0.0046516100
       4308487.7    0.0036516803
       4327131.1    0.0028424367
       4345936.5    0.0023060769
       4363001.7    0.0018722050
       4382120.9    0.0015596555
       4401408.5    0.0013735213
       4420866.5    0.0012425015
       4440497.3    0.0010953548
       4458314.8   0.00095217844
       4478280.3   0.00083170580
       4498425.6   0.00070228218
       4518752.8   0.00061428608
       4537205.1   0.00054808976
       4557885.1   0.00051539848
       4578754.6   0.00050018075
       4599816.0   0.00049306364
       4621072.1   0.00047365982
       4640371.2   0.00044654152
       4662004.7   0.00042674894
       4683840.7   0.00039318527
       4705882.4   0.00035890426
       4728132.4   0.00031582857
       4748338.1       0.0000000
       4770992.4       0.0000000
       4793863.9       0.0000000
       4816955.7       0.0000000
       4837929.4       0.0000000
       4861448.7       0.0000000
       4885197.9       0.0000000
       4909180.2       0.0000000
       4933399.1       0.0000000
       4955401.4       0.0000000
       4980079.7       0.0000000
       5005005.0       0.0000000
       5030181.1       0.0000000
       5055611.7       0.0000000
       5078720.2       0.0000000
       5104645.2       0.0000000
       5130836.3       0.0000000
       5157297.6       0.0000000
       5181347.2       0.0000000
       5208333.3       0.0000000
       5235602.1       0.0000000
       5263157.9       0.0000000
       5291005.3       0.0000000
       5316321.1       0.0000000
       5344735.4       0.0000000
       5373455.1       0.0000000
       5402485.1       0.0000000
       5431830.5       0.0000000
       5458515.3       0.0000000
       5488474.2       0.0000000
       5518763.8       0.0000000
       5549389.6       0.0000000
       5577244.8       0.0000000
       5608525.0       0.0000000
       5640157.9       0.0000000
       5672149.7       0.0000000
       5704506.6       0.0000000
       5733945.0       0.0000000
       5767012.7       0.0000000
       5800464.0       0.0000000
       5834305.7       0.0000000
       5865102.6       0.0000000
       5899705.0       0.0000000
       5934718.1       0.0000000
       5970149.3       0.0000000
       6006006.0       0.0000000
       6038647.3       0.0000000
       6075334.1       0.0000000
       6112469.4       0.0000000
       6150061.5       0.0000000
       6188118.8       0.0000000
       6222775.4       0.0000000
       6261740.8       0.0000000
       6301197.2       0.0000000
       6341154.1       0.0000000
       6377551.0       0.0000000
       6418485.2       0.0000000
       6459948.3       0.0000000
       6501950.6       0.0000000
       6544502.6       0.0000000
       6583278.5       0.0000000
       6626905.2       0.0000000
       6671114.1       0.0000000
       6715916.7       0.0000000
       6761325.2       0.0000000
       6802721.1       0.0000000
       6849315.1       0.0000000
       6896551.7       0.0000000
       6944444.4       0.0000000
       6988120.2       0.0000000
       7037297.7       0.0000000
       7087172.2       0.0000000
       7137758.7       0.0000000
       7189072.6       0.0000000
       7235890.0       0.0000000
       7288629.7       0.0000000
       7342143.9       0.0000000
       7396449.7       0.0000000
       7451564.8       0.0000000
       7501875.5       0.0000000
       7558579.0       0.0000000
       7616146.2       0.0000000
       7674597.1       0.0000000
       7727975.3       0.0000000
       7788162.0       0.0000000
       7849293.6       0.0000000
       7911392.4       0.0000000
       7974481.7       0.0000000
       8032128.5       0.0000000
       8097166.0       0.0000000
       8163265.3       0.0000000
       8230452.7       0.0000000
       8298755.2       0.0000000
       8361204.0       0.0000000
       8431703.2       0.0000000
       8503401.4       0.0000000
       8576329.3       0.0000000
       8643042.4       0.0000000
       8718395.8       0.0000000
       8795074.8       0.0000000
       8873114.5       0.0000000
       8952551.5       0.0000000
       9025270.8       0.0000000
       9107468.1       0.0000000
       9191176.5       0.0000000
       9276437.8       0.0000000
       9363295.9       0.0000000
       9442870.6       0.0000000
       9532888.5       0.0000000
       9624639.1       0.0000000
       9718173.0       0.0000000
       9803921.6       0.0000000
       9900990.1       0.0000000
       10000000.       0.0000000

> SPIRE_500 -10 Null
#       lam (ang)   response
       1666666.7       0.0000000
       1669449.1       0.0000000
       1672240.8  -1.4124481e-10
       1674761.3  -2.2779635e-10
       1677570.9   2.5770233e-10
       1680389.9   7.3106739e-10
       1683218.3   1.4095395e-10
       1685772.1   1.5400125e-10
       1688618.7  -1.0391620e-10
       1691475.0  -8.8424315e-12
       1694340.9  -5.4684475e-11
       1697216.6   4.3954474e-11
       1699813.0  -5.4713478e-11
       1702707.3  -4.5708343e-11
       1705611.5   1.6277490e-10
       1708525.5   1.2284612e-10
       1711449.6   1.3450001e-10
       1714089.8   1.8844166e-10
       1717033.0   8.7275336e-11
       1719986.2   1.2516377e-11
       1722949.7   3.7868175e-10
       1725625.5   1.9610345e-10
       1728608.5   1.3469767e-10
       1731601.7   2.0034133e-10
       1734605.4   3.5789593e-10
       1737619.5   2.4650615e-10
       1740341.1   3.5897862e-10
       1743375.2   3.1751771e-10
       1746419.8   3.7934107e-11
       1749475.2   2.2757745e-10
       1752541.2   3.1746231e-10
       1755309.8   2.0013735e-10
       1758396.3   3.7334065e-10
       1761493.7   4.5180624e-10
       1764602.1   6.2826126e-10
       1767409.0   8.3389822e-10
       1770538.2   1.2530620e-09
       1773678.6   1.5453605e-09
       1776830.1   1.9559629e-09
       1779992.9   2.5179609e-09
       1782849.0   2.4920695e-09
       1786033.2   2.8118813e-09
       1789228.8   3.7507040e-09
       1792435.9   5.1686671e-09
       1795654.5   6.6842415e-09
       1798561.2   8.3766359e-09
       1801801.8   8.2717726e-09
       1805054.2   6.6513075e-09
       1808318.3   4.5528428e-09
       1811266.1   3.0450698e-09
       1814552.7   2.5053958e-09
       1817851.3   2.1968642e-09
       1821161.9   2.4502086e-09
       1824484.6   2.4863659e-09
       1827485.4   2.5306581e-09
       1830831.2   2.3619969e-09
       1834189.3   2.2792577e-09
       1837559.7   1.7823963e-09
       1840942.6   1.8554848e-09
       1843997.8   1.4497014e-09
       1847404.4   1.7684165e-09
       1850823.6   1.9758061e-09
       1854255.5   2.0508552e-09
       1857355.1   1.6397709e-09
       1860811.3   1.3632731e-09
       1864280.4   8.3319549e-10
       1867762.4   5.4496743e-10
       1871257.5   4.2866496e-10
       1874414.2   5.5070625e-10
       1877934.3   3.7105224e-10
       1881467.5   1.5619397e-10
       1885014.1   1.5026815e-10
       1888574.1   1.0938796e-10
       1891789.6   7.7101687e-11
       1895375.3   2.0250122e-10
       1898974.6   1.6528786e-10
       1902587.5   1.2336190e-10
       1905851.0   8.4074112e-11
       1909490.2   6.1628370e-11
       1913143.3   2.5667621e-10
       1916810.4   2.1372426e-10
       1920491.6   3.6634159e-11
       1923816.9   1.0747549e-10
       1927525.1   1.0054100e-10
       1931247.6   1.4266157e-10
       1934984.5   2.9170029e-10
       1938360.1   1.1608694e-10
       1942124.7   1.2176541e-10
       1945903.9   1.5129193e-10
       1949697.8   2.3635367e-10
       1953506.5   2.8572784e-10
       1956947.2   2.4250054e-10
       1960784.3   2.0194084e-10
       1964636.5   1.1140509e-10
       1968503.9   5.5572879e-10
       1972386.6   1.4335972e-10
       1975894.1   3.4722603e-10
       1979806.0   2.4034741e-10
       1983733.4   2.5087289e-10
       1987676.4   1.8186895e-10
       1991238.6   8.9108917e-10
       1995211.5   6.2142625e-10
       1999200.3  -1.2245044e-10
       2003205.1   3.8820792e-10
       2007226.0   5.8565950e-10
       2010858.6   6.5598490e-10
       2014910.3  -4.2307919e-12
       2018978.4   8.7019133e-11
       2023062.9   9.8672852e-10
       2027164.0  -5.4834839e-10
       2030869.2   5.1989911e-10
       2035002.0   4.2252661e-09
       2039151.7   1.2985558e-09
       2043318.3  -7.7954256e-10
       2047082.9  -4.1004348e-09
       2051282.1   1.1376516e-08
       2055498.5  -6.3068341e-09
       2059732.2   1.9579532e-09
       2063983.5  -6.2253292e-10
       2067824.6   3.5045236e-09
       2072109.4  -3.8260767e-10
       2076412.0  -5.5265441e-10
       2080732.4   7.1491653e-10
       2085070.9   4.3461231e-10
       2088991.0  -4.7612432e-11
       2093364.0   2.7170570e-10
       2097755.4   4.7672531e-10
       2102165.2   9.0665383e-11
       2106150.0  -9.7665277e-11
       2110595.2   5.8099694e-11
       2115059.2   1.7497385e-10
       2119542.2   7.3868101e-11
       2124044.2  -4.2306148e-11
       2128112.4  -1.5942162e-10
       2132650.9  -1.8445428e-10
       2137208.8  -1.0281734e-10
       2141786.2  -1.2882794e-10
       2146383.3  -8.4309307e-11
       2150537.6  -4.5330040e-11
       2155172.4   5.0643003e-12
       2159827.2  -3.0165096e-11
       2164502.2  -7.9256873e-11
       2168727.0  -9.4980006e-11
       2173440.6  -9.6759249e-11
       2178174.7   1.1903730e-10
       2182929.5   1.1171471e-10
       2187705.1  -2.9921198e-11
       2192021.0   1.5830829e-10
       2196836.6   2.9372039e-11
       2201673.3   1.1420346e-10
       2206531.3  -2.2246001e-11
       2210922.0  -4.8989950e-11
       2215821.0  -1.3610323e-11
       2220741.7  -7.6945033e-11
       2225684.4  -1.6177026e-11
       2230649.1  -1.7711097e-10
       2235136.3   8.7083819e-11
       2240143.4   5.3690140e-12
       2245172.9   2.9868829e-11
       2250225.0   1.7019772e-11
       2255300.0   3.3274178e-11
       2259887.0   3.4990303e-11
